     순위     출발_동     도착_동      score
  10751      회현동      평창동   0.904619
  10752      금호동      방화동   0.904589
  10753      월계동      논현동   0.904531
  10754      명일동      마장동   0.904512
  10755     신도림동      흑석동   0.904490
  10756      시흥동      숭인동   0.904480
  10757      대흥동      발산동   0.904395
  10758      신길동      둔촌동   0.904337
  10759      휘경동      방화동   0.904310
  10760      무악동      천연동   0.904227
  10761      안암동      수유동   0.904212
  10762      이화동      독산동   0.904205
  10763      송천동     노량진동   0.904189
  10764     영등포동      연희동   0.904171
  10765       길동      거여동   0.904162
  10766      방배동      독산동   0.904116
  10767     보라매동      반포동   0.904006
  10768      홍제동      잠원동   0.903963
  10769      청룡동      방이동   0.903948
  10770      서강동      연희동   0.903890
  10771      삼양동      충현동   0.903889
  10772      발산동      신사동   0.903840
  10773     청량리동      소공동   0.903811
  10774      제기동      효창동   0.903613
  10775      대학동      서교동   0.903322
  10775      신당동      우이동   0.903322
  10777     이태원동      대치동   0.903295
  10778      면목동      방화동   0.903263
  10779      돈암동      사직동   0.903178
  10780      장충동     신도림동   0.903126
  10781      성현동     낙성대동   0.903110
  10782      일원동      송파동   0.903051
  10783      월곡동      가락동   0.903028
  10784      남영동      가양동   0.902971
  10785      화곡동      송파동   0.902929
  10786      흑석동      가락동   0.902849
  10787      구로동      난곡동   0.902848
  10788      방이동      공릉동   0.902811
  10789     답십리동      서초동   0.902712
  10790      문정동      중곡동   0.902704
  10791     남가좌동     영등포동   0.902659
  10792      방학동      면목동   0.902657
  10793      오류동      광희동   0.902612
  10794      당산동      미아동   0.902594
  10795       창동      혜화동   0.902438
  10796      보문동      신사동   0.902436
  10797      우이동      약수동   0.902311
  10798      금호동      가산동   0.902298
  10799     왕십리동      남영동   0.902219
  10800      수서동      옥수동   0.902199
  10801      역삼동      보문동   0.902159
  10802      수서동      방화동   0.902119
  10803      종로동      대학동   0.902037
  10804      서강동      신정동   0.902020
  10805      휘경동      진관동   0.901981
  10806     남가좌동      용신동   0.901886
  10807      숭인동      남현동   0.901827
  10808      세곡동      도곡동   0.901659
  10809      광장동      대치동   0.901563
  10810      반포동      은천동   0.901452
  10811      옥수동      용신동   0.901413
  10812      석관동      효창동   0.901304
  10813       창동      동화동   0.901264
  10814      휘경동      약수동   0.901224
  10815       명동      중계동   0.901184
  10816      신사동      수궁동   0.901184
  10817      전농동      성산동   0.901161
  10818      방배동      명일동   0.901084
  10819      오류동      구의동   0.901004
  10820      효창동      석관동   0.900703
  10821      공항동     을지로동   0.900562
  10822      신길동      사근동   0.900542
  10823       필동      아현동   0.900530
  10824      장충동      숭인동   0.900324
  10825       목동      상봉동   0.900269
  10826      소공동      석촌동   0.900200
  10827      성내동      장위동   0.900180
  10828      하계동      수서동   0.900119
  10829      대흥동      개포동   0.900029
  10830     이태원동      양재동   0.899950
  10831      망우동      월곡동   0.899937
  10832      장안동      이화동   0.899850
  10833      상도동      화곡동   0.899785
  10834      마장동      가락동   0.899755
  10835      충현동      인헌동   0.899491
  10836      가양동      전농동   0.899479
  10837      신림동      성현동   0.899441
  10838      수궁동      신촌동   0.899397
  10839      합정동      홍은동   0.899288
  10840      휘경동      신정동   0.899227
  10841       번동      상봉동   0.899207
  10842      가산동      문정동   0.899146
  10842      상계동      천호동   0.899146
  10844      석관동      창신동   0.899120
  10845      광희동      수서동   0.899105
  10846      제기동      동화동   0.899068
  10847      행당동      등촌동   0.899034
  10848      마장동      화곡동   0.899003
  10849      오금동      가산동   0.898983
  10850      휘경동      공덕동   0.898923
  10851      일원동      방이동   0.898890
  10852      서초동      대학동   0.898756
  10853      용답동     노량진동   0.898718
  10854      오금동      청룡동   0.898697
  10855      금호동      대흥동   0.898576
  10856      가산동       필동   0.898390
  10857      행당동      성산동   0.898353
  10858      서원동      면목동   0.898266
  10859      청담동      장안동   0.898226
  10860       번동      아현동   0.898123
  10861       능동     노량진동   0.898000
  10862      금호동       번동   0.897918
  10863      종암동      휘경동   0.897882
  10864      용산동      남현동   0.897794
  10865      가락동      잠원동   0.897780
  10866      상암동      동화동   0.897774
  10867      길음동      가락동   0.897712
  10868      수서동      상일동   0.897675
